id,lat_x,lon_x,lat_y,lon_y,point1,point2,distance,lanes,width,dist_ –æ“π‡µ’È¬_p1,dist_ –æ“π‡µ’È¬_p2,dist_ Õßæ√– ’Ëæ√–¬“_p1,dist_ Õßæ√– ’Ëæ√–¬“_p2,dist_«‘™ “¡¬Ë“π_p1,dist_«‘™ “¡¬Ë“π_p2,dist_∂ππ∑√—æ¬Ï_p1,dist_∂ππ∑√—æ¬Ï_p2,dist_π‡√»_p1,dist_π‡√»_p2,dist_ª“°´Õ¬æÿ∑∏‚Õ ∂_p1,dist_ª“°´Õ¬æÿ∑∏‚Õ ∂_p2,dist_Red_Planet_Hotel_p1,dist_Red_Planet_Hotel_p2
217.0,13.7317925,100.5269251,13.7315894,100.5268852,p327,p6,22.991290989281104,1,7,326.12644211517767,321.6848413402356,509.1877293834027,503.7353938209182,104.902951917792,109.68302628674572,47.89153304572531,30.00506012926218,403.188520458213,388.7758587647947,484.12102250550964,464.6995546734695,350.2019897717899,327.77321875959166
217.0,13.7317425,100.5268416,13.7317925,100.5269251,p118,p327,10.595309731113819,1,7,316.93156978320025,326.12644211517767,499.81148254975653,509.1877293834027,98.18427541926769,104.902951917792,46.62154309084678,47.89153304572531,392.60236620819586,403.188520458213,473.9411983867562,484.12102250550964,344.9979500266117,350.2019897717899
217.0,13.7317425,100.5268416,13.731723,100.5268262,p118,p171,2.732881544299977,1,7,316.93156978320025,315.22336832556783,499.81148254975653,498.0189245135709,98.18427541926769,97.45956633596417,46.62154309084678,45.6995496383271,392.60236620819586,390.09327119916037,473.9411983867562,471.2170932162574,344.9979500266117,342.92417335904366
217.0,13.7317425,100.5268416,13.7317086,100.5268235,p118,p233,4.246371131896981,1,7,316.93156978320025,314.9079148032499,499.81148254975653,497.6359857309844,98.18427541926769,97.82659134980072,46.62154309084678,44.557733662309346,392.60236620819586,389.0622297736941,473.9411983867562,469.83430011097437,344.9979500266117,341.34257880605344
217.0,13.7317425,100.5268416,13.7316884,100.5268282,p118,p300,6.187336585937709,1,7,316.93156978320025,315.3958470275405,499.81148254975653,498.0228808960668,98.18427541926769,99.21541546260721,46.62154309084678,42.44968640972558,392.60236620819586,388.42774001496366,473.9411983867562,468.515331589903,344.9979500266117,339.07076682435485
217.0,13.7317425,100.5268416,13.7315894,100.5268852,p118,p6,17.663385485990734,1,7,316.93156978320025,321.6848413402356,499.81148254975653,503.7353938209182,98.18427541926769,109.68302628674572,46.62154309084678,30.00506012926218,392.60236620819586,388.7758587647947,473.9411983867562,464.6995546734695,344.9979500266117,327.77321875959166
217.0,13.731723,100.5268262,13.7317925,100.5269251,p171,p327,13.18508843671183,1,7,315.22336832556783,326.12644211517767,498.0189245135709,509.1877293834027,97.45956633596417,104.902951917792,45.6995496383271,47.89153304572531,390.09327119916037,403.188520458213,471.2170932162574,484.12102250550964,342.92417335904366,350.2019897717899
217.0,13.731723,100.5268262,13.7317425,100.5268416,p171,p118,2.732881544299977,1,7,315.22336832556783,316.93156978320025,498.0189245135709,499.81148254975653,97.45956633596417,98.18427541926769,45.6995496383271,46.62154309084678,390.09327119916037,392.60236620819586,471.2170932162574,473.9411983867562,342.92417335904366,344.9979500266117
217.0,13.731723,100.5268262,13.7317086,100.5268235,p171,p233,1.6275527380251498,1,7,315.22336832556783,314.9079148032499,498.0189245135709,497.6359857309844,97.45956633596417,97.82659134980072,45.6995496383271,44.557733662309346,390.09327119916037,389.0622297736941,471.2170932162574,469.83430011097437,342.92417335904366,341.34257880605344
217.0,13.731723,100.5268262,13.7316884,100.5268282,p171,p300,3.853410294487918,1,7,315.22336832556783,315.3958470275405,498.0189245135709,498.0228808960668,97.45956633596417,99.21541546260721,45.6995496383271,42.44968640972558,390.09327119916037,388.42774001496366,471.2170932162574,468.515331589903,342.92417335904366,339.07076682435485
